symbol,current_price,currency,beta,smb_score,hml_score,rmw_score,cma_score,volatility,composite_score,market_cap,pbr,market_cap_usd
NWBI,12.1899995803833,USD,0.66,1,1,0,0,0.28948825735179873,0.5980000000000001,1591000000.0,0.98,1591000000.0
NWE,53.32500076293945,USD,1.0,0,0,0,0,0.2043895258217588,0.3,N/A,N/A,
NWFL,26.149999618530273,USD,1.0,0,0,0,-1,0.41270794990446596,0.15,N/A,N/A,
NWG,14.489999771118164,USD,1.0,0,0,0,0,0.32804887210927947,0.3,N/A,N/A,
NWGL,1.3899999856948853,USD,1.0,0,0,0,-1,0.8140108919877993,0.15,N/A,N/A,
NWL,5.349899768829346,USD,0.94,0,1,0,-1,0.742153854574869,0.33199999999999996,2262000000.0,0.78,2262000000.0
NWN,40.17879867553711,USD,0.56,1,0,0,0,0.20768083896177048,0.368,1642000000.0,1.13,1642000000.0
NWPX,40.3583984375,USD,0.96,1,0,0,0,0.3564689150260188,0.488,399864000.0,1.06,399864000.0
NWS,32.10499954223633,USD,1.25,-1,0,0,0,0.23859677235076054,0.175,16625000000.0,2.24,16625000000.0
NWSA,27.799999237060547,USD,1.0,0,0,0,0,0.23369215397782508,0.3,N/A,N/A,
NWTG,1.7100000381469727,USD,1.0,0,0,0,-1,2.3178353951764263,0.15,N/A,N/A,
NWTN,1.909999966621399,USD,0.15,1,-1,1,-1,1.9111331589291962,0.044999999999999984,657450000.0,9.42,657450000.0
NX,17.114999771118164,USD,1.0,0,0,0,-1,0.536365743016121,0.15,N/A,N/A,
NXC,12.899999618530273,USD,1.0,0,0,0,1,0.10037378993314039,0.44999999999999996,N/A,N/A,
NXDT,3.869999885559082,USD,1.0,0,0,0,-1,0.52457365326554,0.15,N/A,N/A,
NXE,6.324999809265137,USD,1.82,0,-1,0,-1,0.5665115017101392,0.19600000000000004,3634000000.0,4.27,3634000000.0
NXG,48.69820022583008,USD,1.0,0,0,0,0,0.35363884350483304,0.3,N/A,N/A,
NXGL,2.3299999237060547,USD,1.0,0,0,0,-1,0.7573509524777106,0.15,N/A,N/A,
NXJ,11.350000381469727,USD,1.0,0,0,0,1,0.09020996773571939,0.44999999999999996,N/A,N/A,
NXL,1.2200000286102295,USD,1.0,0,0,0,-1,2.048970639614263,0.15,N/A,N/A,
NXN,11.5,USD,1.0,0,0,0,1,0.07375988929889159,0.44999999999999996,N/A,N/A,
NXP,14.1072998046875,USD,1.0,0,0,0,1,0.08840478134783113,0.44999999999999996,N/A,N/A,
NXPI,203.32000732421875,USD,1.39,-1,-1,0,-1,0.4818819183782224,-0.13300000000000003,50263000000.0,5.23,50263000000.0
NXPL,0.6201000213623047,USD,1.0,0,0,0,-1,1.1255419381018645,0.15,N/A,N/A,
NXRT,33.45000076293945,USD,1.0,0,0,0,0,0.2797634977649488,0.3,N/A,N/A,
NXST,169.47999572753906,USD,1.0,0,0,0,0,0.3452536280786473,0.3,N/A,N/A,
NXT,57.380001068115234,USD,2.04,0,-1,0,-1,0.6268731880659677,0.262,7967000000.0,5.11,7967000000.0
NXTC,0.47999998927116394,USD,1.0,0,0,0,-1,0.7555442034038268,0.15,N/A,N/A,
NXTT,1.649999976158142,USD,0.414,1,-1,1,-1,6.924132282338954,0.1242,1226000000.0,5.02,1226000000.0
NXXT,3.0899999141693115,USD,0.2,1,1,0,-1,1.1489389790224172,0.31000000000000005,339357000.0,0.51,339357000.0
NYAX,45.60499954223633,USD,1.0,0,0,0,-1,0.4795901521420673,0.15,N/A,N/A,
NYC,9.010100364685059,USD,1.58,1,1,0,-1,0.5018653197247027,0.7239999999999999,23575000.0,0.31,23575000.0
NYMT,6.619999885559082,USD,1.31,1,1,0,0,0.34752207778835564,0.7929999999999999,589647000.0,0.7,589647000.0
NYMTG,24.520000457763672,USD,1.34,-1,-1,0,1,0.10583909113377132,0.152,98000000000000.0,9.75,98000000000000.0
NYMTI,24.700000762939453,USD,1.0,0,0,0,1,0.07590306770859911,0.44999999999999996,N/A,N/A,
NYMTL,21.850000381469727,USD,1.34,-1,-1,0,1,0.13200391094475353,0.152,98000000000000.0,9.75,98000000000000.0
NYMTM,24.329999923706055,USD,1.0,0,0,0,1,0.08745287583445964,0.44999999999999996,N/A,N/A,
NYMTN,21.475000381469727,USD,1.0,0,0,0,1,0.13934124801627612,0.44999999999999996,N/A,N/A,
NYMTZ,18.450000762939453,USD,1.0,0,0,0,1,0.1397327640532708,0.44999999999999996,N/A,N/A,
NYT,56.040000915527344,USD,1.16,0,-1,0,0,0.24700668008055815,0.14799999999999996,9057000000.0,4.81,9057000000.0
NYXH,7.690000057220459,USD,1.0,0,0,0,-1,0.6162824100904293,0.15,N/A,N/A,
NZF,11.84630012512207,USD,1.0,0,0,0,1,0.10785769818721122,0.44999999999999996,N/A,N/A,
O,55.72999954223633,USD,0.77,-1,0,0,1,0.18241657308841353,0.18099999999999997,50207000000.0,1.3,50207000000.0
OABI,1.3700000047683716,USD,1.0,0,0,-1,-1,0.5604348459906223,0.0,N/A,N/A,
OACC,10.460000038146973,USD,1.0,0,0,0,1,0.04267019149757153,0.44999999999999996,N/A,N/A,
OAKU,11.75,USD,2.44,1,0,0,1,0.038067252369313576,1.0819999999999999,70584000.0,1.68,70584000.0
OAKUR,0.28999999165534973,USD,1.41,-1,0,1,-1,2.0818232095523146,0.223,98000000000000.0,1.41,98000000000000.0
OB,2.5299999713897705,USD,1.52,1,1,0,-1,0.5231928665721289,0.7059999999999998,292309000.0,0.61,292309000.0
OBDC,14.585000038146973,USD,0.76,0,1,0,0,0.22005738999550623,0.428,7459000000.0,0.96,7459000000.0
OBE,5.289999961853027,USD,1.35,1,1,0,-1,0.5443581942610006,0.6549999999999999,329323000.0,0.33,329323000.0
OBIO,3.3698999881744385,USD,1.0,0,0,0,-1,0.9595665579815084,0.15,N/A,N/A,
OBK,34.26499938964844,USD,1.0,0,0,0,0,0.33454397472501035,0.3,N/A,N/A,
OBLG,3.726300001144409,USD,1.0,0,0,0,-1,1.5829904168111084,0.15,N/A,N/A,
OBT,23.5,USD,0.51,1,0,0,-1,0.5047515757261817,0.20299999999999999,287097000.0,1.43,287097000.0
OC,136.72999572753906,USD,1.34,-1,0,0,0,0.3627165123097877,0.202,11550000000.0,2.37,11550000000.0
OCC,2.950000047683716,USD,1.0,0,0,0,-1,0.9276973005922657,0.15,N/A,N/A,
OCCI,6.050000190734863,USD,0.95,1,0,0,0,0.25034646439512287,0.485,155975000.0,1.04,155975000.0
OCCIM,24.75,USD,0.95,-1,-1,0,1,0.06454602856273692,0.03499999999999995,98000000000000.0,4.78,98000000000000.0
OCCIN,23.940000534057617,USD,1.0,0,0,0,1,0.05746468934646485,0.44999999999999996,N/A,N/A,
OCCIO,24.68000030517578,USD,1.0,0,0,0,1,0.07185270622064377,0.44999999999999996,N/A,N/A,
OCFC,16.90999984741211,USD,1.0,0,0,0,0,0.3730801881311774,0.3,N/A,N/A,
OCFT,7.159999847412109,USD,1.87,1,1,0,-1,1.200867036823865,0.811,285088000.0,0.8,285088000.0
OCG,6.230000019073486,USD,0.47,1,0,1,-1,1.1869929810267068,0.34099999999999997,101017000.0,2.39,101017000.0
OCGN,0.8629999756813049,USD,4.23,1,-1,0,-1,0.7741324594951496,1.1190000000000002,228602000.0,4.13,228602000.0
OCS,19.704999923706055,USD,0.14,1,-1,0,-1,0.4593723284850265,-0.10799999999999998,1000999999.9999999,5.06,1000999999.9999999
OCSL,14.25,USD,1.0,0,0,0,0,0.23482776812640083,0.3,N/A,N/A,
OCTO,1.2899999618530273,USD,3.04,1,1,0,-1,1.2656154969259814,1.162,4094999.9999999995,0.35,4094999.9999999995
OCUL,8.350000381469727,USD,1.5,1,-1,0,-1,0.6782133532666745,0.29999999999999993,1106000000.0,4.16,1106000000.0
OCX,3.0230000019073486,USD,3.79,1,-1,0,-1,0.6292948423215148,0.987,80078000.0,7.81,80078000.0
ODC,50.279998779296875,USD,0.53,1,0,0,0,0.3784599451408119,0.359,692008000.0,2.87,692008000.0
ODD,77.44999694824219,USD,0.147,0,1,1,-1,0.6269487303874279,0.2441,3456000000.0,0.19,3456000000.0
ODFL,160.61500549316406,USD,1.27,-1,-1,0,0,0.3898214561529441,-0.019000000000000017,34023000000.000004,8.13,34023000000.000004
ODP,17.635000228881836,USD,1.0,0,0,0,-1,0.6915554441859253,0.15,N/A,N/A,
ODV,1.9500000476837158,USD,1.02,1,1,0,-1,0.6856112546714876,0.5559999999999999,252810000.0,0.65,252810000.0
ODYS,4.924900054931641,USD,1.77,1,-1,0,-1,0.7630114574472164,0.3810000000000001,83983000.0,4.6,83983000.0
OEC,11.140000343322754,USD,1.0,0,0,0,-1,0.5135973313434242,0.15,N/A,N/A,
OESX,0.6399999856948853,USD,1.27,1,0,0,-1,0.5866515704554515,0.43099999999999994,23396000.0,1.62,23396000.0
OFG,41.14500045776367,USD,1.0,0,0,0,0,0.3158262536314079,0.3,N/A,N/A,
OFIX,11.020000457763672,USD,0.88,1,0,0,-1,0.41394786744393386,0.31400000000000006,481140000.0,1.05,481140000.0
OFLX,32.150001525878906,USD,0.37,1,-1,0,0,0.3656889478144947,0.11099999999999999,354512000.0,4.24,354512000.0
OFS,8.649999618530273,USD,1.0,0,0,0,0,0.27975701527231905,0.3,N/A,N/A,
OGE,43.970001220703125,USD,1.0,0,0,0,1,0.18492477747515906,0.44999999999999996,N/A,N/A,
OGEN,3.359999895095825,USD,1.0,0,0,-1,-1,1.3836356041046254,0.0,N/A,N/A,
OGI,1.3250000476837158,USD,1.83,1,1,0,-1,0.6231916120743398,0.799,183421000.0,0.65,183421000.0
OGN,9.640000343322754,USD,0.55,0,-1,0,-1,0.5243677585430029,-0.185,2455000000.0,4.44,2455000000.0
OGS,74.37999725341797,USD,0.81,0,0,0,0,0.21446812368036744,0.243,4700000000.0,1.42,4700000000.0
OHI,37.27000045776367,USD,0.73,-1,0,0,0,0.21459864909750762,0.01899999999999999,10934000000.0,2.26,10934000000.0
OI,12.954999923706055,USD,0.94,0,0,0,-1,0.4531970648006214,0.13199999999999998,2020000000.0,1.81,2020000000.0
OIA,5.71999979019165,USD,0.85,1,1,0,1,0.1298201717438859,0.805,273188000.0,0.9,273188000.0
OII,20.309999465942383,USD,1.0,0,0,0,-1,0.4916177743461604,0.15,N/A,N/A,
OIS,4.630000114440918,USD,1.78,1,1,0,-1,0.6058084436030003,0.7839999999999999,297589000.0,0.43,297589000.0
OKE,83.69000244140625,USD,0.93,-1,0,0,0,0.31332752603800956,0.07900000000000001,51994000000.0,2.43,51994000000.0
OKLO,46.59000015258789,USD,0.47,0,-1,1,-1,1.3404252943082213,-0.059000000000000025,6803000000.0,5.26,6803000000.0
OKTA,104.3499984741211,USD,0.84,-1,0,0,-1,0.49937814166554806,-0.098,18134000000.0,2.79,18134000000.0
OKUR,2.740000009536743,USD,1.0,0,0,0,-1,0.6494000599446809,0.15,N/A,N/A,
OKYO,1.9113999605178833,USD,1.0,0,0,0,-1,0.908462689672746,0.15,N/A,N/A,
OLB,2.1649999618530273,USD,1.0,0,0,1,-1,1.127175118897655,0.29999999999999993,N/A,N/A,
OLED,148.50999450683594,USD,1.46,0,-1,0,-1,0.5231122313293539,0.088,7277000000.0,4.39,7277000000.0
OLLI,107.66000366210938,USD,0.37,0,-1,0,-1,0.43365352183188904,-0.239,6684000000.0,3.9,6684000000.0
OLMA,3.968600034713745,USD,2.01,1,1,0,-1,0.7555892733551627,0.8529999999999999,277106000.0,0.78,277106000.0
OLN,20.110000610351562,USD,1.54,0,0,0,-1,0.4850943973571927,0.31199999999999994,2376000000.0,1.17,2376000000.0
OLO,8.720000267028809,USD,1.58,1,0,0,-1,0.45837186298797344,0.5239999999999999,1466000000.0,2.07,1466000000.0
OLP,24.739999771118164,USD,1.0,0,0,0,0,0.2399099242009494,0.3,N/A,N/A,
OLPX,1.3350000381469727,USD,2.37,1,1,0,-1,0.7648819490124988,0.961,852381000.0,0.97,852381000.0
OM,19.104999542236328,USD,2.14,1,0,1,-1,1.3844873506219335,0.8420000000000001,343990000.0,1.9,343990000.0
OMAB,99.87000274658203,USD,1.0,0,0,0,0,0.36188914067019073,0.3,N/A,N/A,
OMC,71.4800033569336,USD,1.0,0,0,0,0,0.28276075664790934,0.3,N/A,N/A,
OMCC,5.3734002113342285,USD,1.0,0,0,0,-1,0.44681903920986343,0.15,N/A,N/A,
OMCL,30.9950008392334,USD,0.78,1,0,0,-1,0.635910420117954,0.28400000000000003,1415000000.0,1.13,1415000000.0
OMER,3.119999885559082,USD,2.2,1,0,-1,-1,1.2555757495780637,0.56,182809000.0,N/A,182809000.0
OMEX,0.8101000189781189,USD,0.92,1,-1,1,-1,2.8107414863594387,0.276,25068000.0,5.24,25068000.0
OMF,52.119998931884766,USD,1.21,0,0,0,-1,0.40667919322401513,0.213,6196000000.0,1.91,6196000000.0
OMH,1.9199999570846558,USD,1.0,0,0,0,-1,8.920395026107412,0.15,N/A,N/A,
OMI,6.699999809265137,USD,1.31,1,1,0,-1,0.7691650297222421,0.6429999999999999,514847000.0,0.9,514847000.0
ON,48.72999954223633,USD,1.0,0,0,0,-1,0.592154164642605,0.15,N/A,N/A,
ONB,20.979999542236328,USD,0.84,0,0,0,0,0.36471248340421075,0.252,8295999999.999999,1.32,8295999999.999999
ONBPO,24.690000534057617,USD,1.0,0,0,0,1,0.10501621663411521,0.44999999999999996,N/A,N/A,
ONBPP,24.780000686645508,USD,1.0,0,0,0,1,0.10503513484698351,0.44999999999999996,N/A,N/A,
ONC,258.5050048828125,USD,1.0,0,0,0,-1,0.45394227564028083,0.15,N/A,N/A,
ONCO,0.07540000230073929,USD,3.49,1,0,-1,-1,1.8055606814790603,0.947,3216000.0,N/A,3216000.0
ONCY,0.3402000069618225,USD,1.19,1,-1,0,-1,0.71843472503544,0.20699999999999993,30821000.0,6.47,30821000.0
ONDS,1.5806000232696533,USD,1.75,1,-1,1,-1,1.3777314038449349,0.5250000000000001,167661000.0,6.43,167661000.0
ONEG,3.4000000953674316,USD,1.0,0,0,1,-1,1.5506590676233405,0.29999999999999993,N/A,N/A,
ONEW,14.720000267028809,USD,2.15,1,1,0,-1,0.6622244677920515,0.8949999999999999,259582000.0,0.63,259582000.0
ONFO,1.0,USD,1.84,1,0,0,-1,1.048395564276443,0.602,5228000.0,1.34,5228000.0
ONIT,37.75,USD,1.67,1,1,0,-1,0.5011263226304248,0.751,296395000.0,0.64,296395000.0
ONL,2.0,USD,1.35,1,1,0,-1,0.5664166017666741,0.6549999999999999,104520000.0,0.15,104520000.0
ONMD,0.35600000619888306,USD,1.0,0,0,0,-1,1.1730812739527021,0.15,N/A,N/A,
ONON,58.279998779296875,USD,2.31,-1,1,0,-1,0.4817712575984882,0.5429999999999999,19369000000.0,0.89,19369000000.0
ONTF,5.590000152587891,USD,1.0,0,0,0,0,0.34937296552701486,0.3,N/A,N/A,
ONTO,94.75,USD,1.45,0,0,0,-1,0.7294133221266963,0.28500000000000003,4668000000.0,2.43,4668000000.0
OOMA,13.399999618530273,USD,0.26,1,-1,0,-1,0.45204528242741954,-0.07199999999999998,370691000.0,4.33,370691000.0
OP,0.7365000247955322,USD,1.0,0,0,0,-1,0.523846649291463,0.15,N/A,N/A,
OPAD,1.0292999744415283,USD,2.24,1,1,0,-1,0.9133900916243453,0.922,29196000.0,0.55,29196000.0
OPAL,3.240000009536743,USD,1.0,0,0,0,-1,0.6336002146344782,0.15,N/A,N/A,
OPBK,12.210000038146973,USD,0.63,1,1,0,0,0.3783092723331696,0.589,178929000.0,0.85,178929000.0
OPCH,31.579999923706055,USD,0.75,0,-1,0,-1,0.41271205493255153,-0.12500000000000003,5187000000.0,3.84,5187000000.0
OPEN,0.6118000149726868,USD,2.76,1,1,0,-1,0.8596377015535144,1.078,430559000.0,0.67,430559000.0
OPFI,13.20989990234375,USD,1.75,1,-1,0,-1,0.7632563020845674,0.3750000000000001,1158000000.0,5.25,1158000000.0
OPHC,4.360000133514404,USD,1.0,0,0,0,0,0.2857414966761718,0.3,N/A,N/A,
OPI,0.19820000231266022,USD,1.0,0,0,-1,-1,0.8978840776296679,0.0,N/A,N/A,
OPINL,6.132999897003174,USD,1.0,0,0,0,-1,0.44075556272415606,0.15,N/A,N/A,
OPK,1.3799999952316284,USD,1.37,1,1,0,-1,0.4218803182169652,0.6609999999999999,1094000000.0,0.83,1094000000.0
OPOF,39.900001525878906,USD,0.32,1,0,0,0,0.37939422539197915,0.29600000000000004,204661000.0,1.73,204661000.0
OPP,8.480199813842773,USD,1.0,0,0,0,1,0.12478126938007131,0.44999999999999996,N/A,N/A,
OPRA,18.110000610351562,USD,0.95,1,0,0,-1,0.5166143538632973,0.33499999999999996,1642000000.0,1.74,1642000000.0
OPRT,6.53000020980835,USD,1.24,1,1,0,-1,0.7465624723870163,0.622,257625000.0,0.7,257625000.0
OPRX,13.0,USD,1.0,0,0,1,-1,0.9555400844301313,0.29999999999999993,N/A,N/A,
OPTT,0.535099983215332,USD,2.65,1,-1,0,-1,2.151631598900853,0.6449999999999999,92908000.0,3.21,92908000.0
OPTX,1.559999942779541,USD,1.28,1,-1,0,-1,2.116222541377482,0.23400000000000007,55766000.0,4.6,55766000.0
OPXS,9.399999618530273,USD,1.0,0,0,0,-1,0.5044826933073467,0.15,N/A,N/A,
OPY,62.4900016784668,USD,1.0,0,0,0,0,0.329892399292123,0.3,N/A,N/A,
OR,26.899999618530273,USD,0.85,0,-1,0,0,0.32086684872123633,0.05499999999999999,4230000000.0000005,3.47,4230000000.0000005
ORA,74.57499694824219,USD,0.61,0,0,0,0,0.2610324952752414,0.183,4560000000.0,1.85,4560000000.0
ORC,6.875,USD,1.55,1,1,0,0,0.24932604491074659,0.865,745973000.0,0.87,745973000.0
ORCL,168.92999267578125,USD,1.32,-1,-1,0,-1,0.42551531153254707,-0.154,474307000000.0,8.35,474307000000.0
ORGN,0.4636000096797943,USD,0.98,1,1,0,-1,0.9624687554678573,0.5439999999999999,72049000.0,0.23,72049000.0
ORGO,2.759999990463257,USD,1.85,1,0,0,-1,1.3238716159676376,0.6050000000000001,388173000.0,1.48,388173000.0
ORI,38.005001068115234,USD,0.79,0,0,0,0,0.21441890493624513,0.237,9350000000.0,1.6,9350000000.0
ORIC,8.354999542236328,USD,1.0,0,0,0,-1,0.9012377322743811,0.15,N/A,N/A,
ORIS,0.8665000200271606,USD,1.0,0,0,0,-1,7.927857595065824,0.15,N/A,N/A,
ORKA,11.890000343322754,USD,0.95,1,0,0,-1,0.8550087713388401,0.33499999999999996,363547000.0,N/A,363547000.0
ORKT,0.47999998927116394,USD,1.0,0,0,0,-1,2.073369941385849,0.15,N/A,N/A,
ORLA,11.210000038146973,USD,1.06,0,-1,0,-1,0.5464472935634,-0.032,3290000000.0,7.47,3290000000.0
ORLY,1364.64501953125,USD,0.6,-1,-1,0,0,0.20572282816242096,-0.22000000000000003,77549000000.0,5.1,77549000000.0
ORMP,2.2764999866485596,USD,1.65,1,1,0,-1,0.5003305164241744,0.745,87829000.0,0.62,87829000.0
ORN,8.5,USD,0.99,1,0,0,-1,0.7373907050315162,0.347,337791000.0,2.16,337791000.0
ORRF,30.25,USD,1.0,0,0,0,0,0.2867525266195083,0.3,N/A,N/A,
OS,28.78230094909668,USD,1.36,0,0,0,-1,0.531635602949503,0.258,6790000000.0,1.82,6790000000.0
OSBC,16.579999923706055,USD,1.0,0,0,0,0,0.29881613214091135,0.3,N/A,N/A,
OSCR,13.925000190734863,USD,1.75,0,-1,0,-1,0.7537821614050304,0.17500000000000002,4234000000.0,3.16,4234000000.0
OSIS,222.4149932861328,USD,1.0,0,0,0,0,0.3895440111305173,0.3,N/A,N/A,
OSK,102.04000091552734,USD,1.4,0,0,0,-1,0.405286890863572,0.27,6587000000.0,1.49,6587000000.0
OSPN,15.989999771118164,USD,1.21,1,0,0,0,0.39977977035332307,0.563,609012000.0,2.63,609012000.0
OSRH,1.3798999786376953,USD,1.0,0,0,1,-1,2.09280901268995,0.29999999999999993,N/A,N/A,
OSS,3.130000114440918,USD,1.14,1,0,0,-1,0.9267838856566452,0.392,60126000.0,2.29,60126000.0
OST,5.78000020980835,USD,1.19,1,-1,1,-1,3.2943111719664833,0.3569999999999999,617722000.0,8.35,617722000.0
OSTX,1.5815999507904053,USD,0.94,1,0,0,-1,1.6123327291576006,0.33199999999999996,50693000.0,N/A,50693000.0
OSUR,2.9549999237060547,USD,0.42,1,1,0,-1,0.5277993202472813,0.376,194108000.0,0.52,194108000.0
OSW,19.079999923706055,USD,1.41,1,-1,0,0,0.3878481053726133,0.423,1974000000.0,3.71,1974000000.0
OTEX,28.34000015258789,USD,1.0,0,0,0,0,0.2988714656445796,0.3,N/A,N/A,
OTIS,95.38500213623047,USD,1.0,-1,-1,0,0,0.2201917105703675,-0.10000000000000003,37632000000.0,3.14,37632000000.0
OTLK,1.7799999713897705,USD,0.31,1,0,0,-1,1.0529462369676246,0.14300000000000004,78851000.0,N/A,78851000.0
OTLY,10.529999732971191,USD,1.89,1,0,0,-1,0.8726750008629802,0.6169999999999999,302871000.0,2.5,302871000.0
OTRK,1.530900001525879,USD,1.0,0,0,0,-1,0.9390930008757274,0.15,N/A,N/A,
OTTR,76.99500274658203,USD,1.0,0,0,0,0,0.27792572129992454,0.3,N/A,N/A,
OUST,12.979999542236328,USD,2.48,1,-1,1,-1,0.9753004800325685,0.744,719777000.0,4.1,719777000.0
OUT,16.6200008392334,USD,1.88,0,-1,0,0,0.37061784661964026,0.36399999999999993,2805000000.0,4.95,2805000000.0
OVBC,31.950000762939453,USD,0.15,1,0,0,-1,0.42167847628266647,0.095,178547000.0,1.14,178547000.0
OVID,0.29010000824928284,USD,1.0,0,0,0,-1,1.0826489404723434,0.15,N/A,N/A,
OVLY,25.25,USD,0.46,1,0,0,0,0.3892376179361291,0.338,221370000.0,1.2,221370000.0
OVV,38.380001068115234,USD,1.15,-1,1,0,-1,0.4468786439729345,0.19499999999999998,10128000000.0,0.97,10128000000.0
OWL,18.979999542236328,USD,1.2,-1,-1,0,-1,0.4519636458395763,-0.19000000000000003,29907000000.0,5.35,29907000000.0
OWLT,6.050000190734863,USD,1.47,1,0,0,-1,0.7080442737277651,0.491,88824000.0,1.12,88824000.0
OXBR,1.5,USD,1.67,1,0,0,-1,0.9622575305121037,0.551,11462000.0,1.63,11462000.0
OXLC,4.420000076293945,USD,0.74,0,0,0,0,0.2401438210451905,0.222,2081000000.0,1.31,2081000000.0
OXLCG,24.899999618530273,USD,1.0,0,0,0,1,0.07027953412790511,0.44999999999999996,N/A,N/A,
OXLCI,25.610000610351562,USD,1.0,0,0,0,1,0.050742926583120296,0.44999999999999996,N/A,N/A,
OXLCL,23.5,USD,1.0,0,0,0,1,0.06337372242282673,0.44999999999999996,N/A,N/A,
OXLCN,23.95800018310547,USD,1.0,0,0,0,1,0.07063178392502281,0.44999999999999996,N/A,N/A,
OXLCO,22.880300521850586,USD,1.0,0,0,0,1,0.07090939784942853,0.44999999999999996,N/A,N/A,
OXLCP,24.247499465942383,USD,1.0,0,0,0,1,0.04238503956752914,0.44999999999999996,N/A,N/A,
OXLCZ,23.98900032043457,USD,1.0,0,0,0,1,0.04138645927248958,0.44999999999999996,N/A,N/A,
OXM,53.625,USD,1.43,1,0,0,-1,0.47916761184792206,0.479,853442000.0,1.37,853442000.0
OXSQ,2.323499917984009,USD,0.74,1,0,0,0,0.20419410971903715,0.42200000000000004,168445000.0,1.13,168445000.0
OXSQG,23.299999237060547,USD,1.0,0,0,0,1,0.072001318375882,0.44999999999999996,N/A,N/A,
OXSQZ,24.825599670410156,USD,1.0,0,0,0,1,0.05129447949820185,0.44999999999999996,N/A,N/A,
OXY,43.10499954223633,USD,0.81,-1,0,0,0,0.33707114895067763,0.04299999999999998,41412000000.0,1.58,41412000000.0
OZ,65.2249984741211,USD,1.0,0,0,0,-1,0.41940374322623175,0.15,N/A,N/A,
OZK,44.779998779296875,USD,1.0,0,0,0,0,0.3637533526183584,0.3,N/A,N/A,
OZKAP,16.049999237060547,USD,0.85,-1,-1,0,1,0.17630442831699752,0.004999999999999977,98000000000000.0,7.88,98000000000000.0
PAA,17.299999237060547,USD,0.65,-1,0,0,0,0.28869074205314155,-0.0050000000000000044,12065000000.0,1.23,12065000000.0
PAAS,26.40999984741211,USD,0.8,0,0,0,-1,0.5050828105043993,0.09,9475000000.0,1.83,9475000000.0
PAC,230.27999877929688,USD,0.58,-1,-1,0,0,0.33660757492007504,-0.22600000000000003,11583000000.0,8.98,11583000000.0
PACB,1.0334999561309814,USD,2.19,1,0,0,-1,1.095783734088489,0.707,330094000.0,2.98,330094000.0
PACK,3.4049999713897705,USD,1.0,0,0,0,-1,0.8154782514414569,0.15,N/A,N/A,
PACS,10.180000305175781,USD,2.29,1,0,0,-1,0.6732042336381955,0.737,1530000000.0,2.66,1530000000.0
PAG,160.8000030517578,USD,0.9,-1,0,0,0,0.2817450544016889,0.07,10816000000.0,1.96,10816000000.0
PAGP,18.520000457763672,USD,0.67,0,0,0,0,0.274917291294854,0.201,4293999999.9999995,2.69,4293999999.9999995
PAGS,8.970000267028809,USD,1.0,0,0,0,-1,0.48074630563628323,0.15,N/A,N/A,
PAHC,24.229999542236328,USD,0.74,1,-1,0,-1,0.47884015250229217,0.07200000000000004,986182000.0,3.71,986182000.0
PAI,12.383899688720703,USD,0.51,1,1,0,1,0.12163980514456658,0.703,119933000.0,0.98,119933000.0
PAL,7.994999885559082,USD,1.36,1,1,0,-1,0.7536348693890996,0.658,218177000.0,0.64,218177000.0
PALI,0.7540000081062317,USD,1.212,1,1,0,-1,1.082549516565581,0.6136,4147000.0000000005,0.76,4147000.0000000005
PAM,76.22789764404297,USD,0.11,0,0,0,-1,0.45985328548891874,-0.11699999999999999,4574000000.0,1.34,4574000000.0
PAMT,13.497099876403809,USD,1.0,0,0,0,-1,0.6019252048066219,0.15,N/A,N/A,
PANL,4.599999904632568,USD,0.62,1,1,0,-1,0.43864567116244063,0.43600000000000005,290704000.0,0.69,290704000.0
PANW,196.2899932861328,USD,1.02,-1,1,0,0,0.3616847883385403,0.306,128156000000.0,0.18,128156000000.0
PAR,65.58999633789062,USD,1.0,0,0,0,-1,0.4539121226474108,0.15,N/A,N/A,
PARA,11.975000381469727,USD,1.27,0,1,0,0,0.330623352137289,0.581,8433000000.0,0.48,8433000000.0
PARAA,22.510000228881836,USD,1.21,0,1,0,0,0.25279706607095936,0.563,8523999999.999999,0.92,8523999999.999999
PARR,21.6200008392334,USD,1.69,1,0,0,-1,0.518407864798864,0.557,1127000000.0,1.01,1127000000.0
PASG,0.5070000290870667,USD,1.0,0,0,0,-1,1.333489851015543,0.15,N/A,N/A,
PATH,13.024999618530273,USD,1.06,0,-1,0,-1,0.46988094521300294,-0.032,6787000000.0,4.19,6787000000.0
PATK,87.16000366210938,USD,1.24,0,0,0,0,0.3641936897173811,0.372,2908000000.0,2.55,2908000000.0
PAVM,0.6098999977111816,USD,1.12,1,-1,0,-1,1.0515204038254453,0.18600000000000003,11080000.0,5.5,11080000.0
PAVS,1.0,USD,1.0,0,0,0,-1,1.255757201321706,0.15,N/A,N/A,
PAX,12.71500015258789,USD,1.0,0,0,0,0,0.3189164117381792,0.3,N/A,N/A,
PAXS,15.230799674987793,USD,4.97,1,0,0,1,0.1744239175832838,1.8409999999999997,683552000.0,1.0,683552000.0
PAY,38.45000076293945,USD,1.61,0,-1,0,-1,0.6183698600690659,0.13299999999999998,4871000000.0,9.74,4871000000.0
PAYC,262.57000732421875,USD,0.82,-1,-1,0,-1,0.4052694520954791,-0.30400000000000005,14777000000.0,8.61,14777000000.0
PAYO,6.65500020980835,USD,0.42,0,-1,0,-1,0.5351630983209187,-0.224,2294000000.0,3.16,2294000000.0
